prompt_id,user_segment,prompt_type,prompt_text,prompt_version,response_time,feedback_rating,completion_status,sentiment_score,timestamp,user_id,prompt_length,response_length,error_description,location,device_type,is_premium_user
66ae2b85-57f6-479a-b480-940639d8d804,Developer,Casual,Fun weekend ideas?,v1,1.42,3.5,Success,0.95,2024-04-26 00:00:00,0b10e2e6-8947-4cd5-b0f0-b94d702a8d1f,3,23,,United States,Web,False
add5842c-c62f-49a5-a55f-233c6153d512,Student,Casual,Fun weekend ideas?,v1,2.95,3.9,RateLimitError,-0.39,2024-04-04 00:00:00,56d609ef-3525-4a99-96e1-a0e03ee55894,3,63,API rate limit exceeded,Australia,Web,False
879dc33f-539b-4d9a-bfad-a9097cbd9cc4,Marketer,Education,Explain photosynthesis,v1,3.05,4.3,Success,0.38,2024-03-15 00:00:00,123dd6b5-b717-42ad-bbcb-cfb306898f84,2,52,,Canada,Mobile,True
4045341b-2a68-46fb-a29e-d1a59ef264c3,Developer,Education,Explain photosynthesis,v2,2.42,4.1,Success,-0.74,2024-04-05 00:00:00,46c153d3-7653-4e5b-80b1-c7cb79afefe3,2,57,,United States,Mobile,True
ba0bf40f-f4ba-42d1-afe8-371d2ac82096,Analyst,Marketing,Create a Facebook ad copy for shoes,v1,3.46,4.4,Success,0.15,2024-02-06 00:00:00,0975e6b2-6fbc-4c31-a907-9508eb49857a,7,99,,Australia,Web,False
741f4005-3711-47a8-a72e-70942011dfee,Student,Casual,What should I eat today?,v2,2.52,2.8,Success,-0.38,2024-05-05 00:00:00,52d03485-2005-4d76-9973-507c3f6ea083,5,78,,Australia,Web,False
823fb404-266e-4528-9fc8-78babdbada18,Student,Education,What is the Pythagorean theorem?,v2,4.02,3.1,Success,0.49,2024-01-12 00:00:00,bb906c29-cd60-46b6-a506-1a8c8a41efe2,5,55,,Canada,Mobile,True
f8e0a62c-c82f-41ff-92a7-31ffec5c5a19,Marketer,Casual,Fun weekend ideas?,v2,2.1,2.8,Success,-0.46,2024-03-27 00:00:00,19f8f982-341d-4544-82e3-430b3ac4ab37,3,51,,Germany,Web,False
390e04ad-5ad4-4de7-b83c-7d16b47e8a7f,Marketer,Casual,Fun weekend ideas?,v1,2.98,3.4,Success,0.82,2024-05-09 00:00:00,670e012e-55c0-4c7d-aad2-f4eaa2c80c7a,3,25,,Germany,Web,True
7292eaf4-5be3-4816-aeb5-2e4ce5335e49,Marketer,Casual,Fun weekend ideas?,v2,3.57,3.3,Success,0.79,2024-03-24 00:00:00,436e9cd2-0db1-4940-8015-3e013158a79f,3,80,,India,Web,False
bd4d144a-51b9-49f8-98c9-b77de6fb4e35,Marketer,Education,Summarize the Cold War,v1,2.23,4.1,RateLimitError,0.91,2024-03-27 00:00:00,66c694be-8a0d-4fd2-8026-f878d3067be5,4,84,API rate limit exceeded,Germany,Web,False
68982b40-363c-442b-b529-ed0f63ea6509,Marketer,Education,What is the Pythagorean theorem?,v2,1.29,3.0,Success,-0.88,2024-02-12 00:00:00,a67ad88d-1036-48db-ad52-65162bb86ffd,5,30,,United Kingdom,Web,False
dc6b6a1e-5920-4047-97e3-9b12f5ecda3a,Analyst,Education,What is the Pythagorean theorem?,v1,1.71,3.8,Success,-0.5,2024-01-22 00:00:00,e8fd3ebc-9d09-4437-93b0-e22e306f0a3e,5,44,,India,Web,False
31f0f129-1abc-4ee1-99e6-96c009b738e5,Student,Code,Fix this SQL query,v1,3.29,3.4,Success,0.75,2024-05-08 00:00:00,10976079-86ec-4806-a313-14cb6a61d7fa,4,84,,Germany,Web,False
630db936-2268-4830-8cde-ace0ddc03b38,Student,Education,What is the Pythagorean theorem?,v1,3.13,3.5,RateLimitError,0.71,2024-03-11 00:00:00,3a07c43e-c12e-4338-ad38-1b6067d03c44,5,70,API rate limit exceeded,United States,Mobile,False
bf847c86-793a-49bc-b78b-aa281b107c2d,Developer,Code,Fix this SQL query,v2,2.05,4.1,Success,0.38,2024-05-16 00:00:00,444ce967-7697-47ef-b8d8-4482ad1d778a,4,36,,Canada,Web,True
1193f103-615e-499a-b21c-254d24c3d86b,Marketer,Marketing,Generate email subject lines for a sale,v1,2.62,4.1,Success,-0.34,2024-01-06 00:00:00,7ffbe60f-80c9-49db-943f-aa7da74b947a,7,49,,Germany,Mobile,False
143b6a1c-b4b7-4511-a5b4-0cb16ab78e5b,Marketer,Marketing,Write a product description for a smartwatch,v2,4.28,3.8,Success,0.02,2024-05-15 00:00:00,cc523683-b665-4d5f-a27b-979a5989a583,7,105,,United States,Web,False
c2cecaf3-52f0-4a4c-a14a-8be6421f9eb6,Marketer,Marketing,Create a Facebook ad copy for shoes,v1,2.21,3.3,Success,0.6,2024-01-26 00:00:00,21816752-478b-44fc-b97f-dd1dc26936c2,7,57,,India,Web,True
2e72f3aa-c488-4c85-b3b3-aa7bf941bf0b,Analyst,Code,Write a Python function to reverse a string,v1,2.4,4.0,Success,0.32,2024-01-23 00:00:00,a73f5dda-bddb-4768-af9e-552aa7449824,8,31,,Canada,Web,False
f894490b-d8e0-42fb-b1f2-fed1eb4c478a,Analyst,Code,Explain OOP in Java,v1,3.09,4.2,Success,0.89,2024-03-24 00:00:00,64a6d034-cb7c-4a87-8cf1-c548b61f2daa,4,98,,Germany,Web,False
53943891-911a-4425-afc7-6a82f5daddc2,Student,Code,Fix this SQL query,v1,3.15,3.5,Success,-0.74,2024-01-26 00:00:00,cc2d1e46-3be5-4eaa-93da-6288655e8bb0,4,89,,India,Mobile,True
633af620-b656-4ff4-a2d4-377efba5b2a9,Developer,Marketing,Create a Facebook ad copy for shoes,v2,3.32,4.4,Success,0.36,2024-01-31 00:00:00,f453f1e3-7298-4107-a3f2-321ea752ae50,7,42,,Germany,Mobile,False
4a9b2f4b-741d-4960-bc2d-b388f2172156,Developer,Education,Explain photosynthesis,v1,2.94,3.5,Success,-0.66,2024-05-09 00:00:00,98ee1b04-ee42-4472-88f1-f3d4056f9704,2,52,,India,Web,False
9e372abb-e27d-4e4c-a5b6-5e40bc440251,Student,Casual,What should I eat today?,v1,2.56,3.7,Success,-0.05,2024-05-21 00:00:00,e00a3bde-5a53-46ea-9bb6-ffd0b050b062,5,72,,Germany,Mobile,True
1a30ff07-330d-4c73-b0b7-781512485ecc,Student,Casual,What should I eat today?,v1,2.22,4.5,Success,-0.66,2024-02-29 00:00:00,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62,5,67,,United States,Web,False
d068e915-0281-470e-9840-0e8a0ecf73e9,Analyst,Education,What is the Pythagorean theorem?,v1,2.64,4.7,Success,-0.62,2024-05-22 00:00:00,9d4fe43a-57be-4823-9e8f-0035a34982d3,5,28,,United Kingdom,Mobile,False
bfb9a29c-531a-401e-b4fe-8cfa4a98960a,Analyst,Code,Fix this SQL query,v2,2.57,5.0,Success,0.21,2024-06-11 00:00:00,75be26ff-61cc-44e1-8c07-b31e6b46f235,4,85,,United States,Mobile,True
06a45f7b-1d1e-4488-b53c-1fa1afb4fce0,Developer,Code,Explain OOP in Java,v1,3.52,3.7,Success,0.66,2024-05-17 00:00:00,0168135d-f2b5-4ad1-b7c3-dfd1f06509a7,4,71,,Canada,Web,False
62349df5-b27d-4133-a225-0941fbd8e60e,Marketer,Casual,Tell me a joke,v1,2.03,4.0,Success,0.68,2024-06-07 00:00:00,32773d52-868c-461a-945b-4e115df1077d,4,51,,Germany,Web,False
6834e7d3-05e5-4b6a-849b-8c3f5c55c343,Developer,Marketing,Write a product description for a smartwatch,v1,3.47,4.5,RateLimitError,-0.27,2024-05-03 00:00:00,ebdf9c74-069a-423f-b680-9a1e698eff56,7,42,API rate limit exceeded,United Kingdom,Mobile,False
1e4d824d-2a25-4647-952f-b59c85daf555,Analyst,Marketing,Generate email subject lines for a sale,v2,2.79,4.2,Timeout,-0.77,2024-06-10 00:00:00,5653bfa6-990a-4b28-9926-cb661fd2155f,7,103,Response timed out,United Kingdom,Web,False
19f2b3ec-06d5-4860-bcb0-3b959f543f9c,Analyst,Code,Write a Python function to reverse a string,v1,3.25,3.6,Success,-0.91,2024-05-24 00:00:00,e03eaa48-e419-48f8-95e9-c9ea0df927c5,8,96,,Canada,Tablet,False
612f81aa-0699-434b-aa3d-bb9fd9c59d4e,Analyst,Education,Explain photosynthesis,v2,2.56,3.9,Success,0.26,2024-02-05 00:00:00,0a315a29-0632-48cc-a19e-915c9961c06e,2,51,,Canada,Mobile,False
7da30428-f978-4054-9ba8-bb0299ae9e29,Marketer,Marketing,Write a product description for a smartwatch,v2,1.77,3.2,Success,0.88,2024-03-28 00:00:00,db8aac8e-f509-49be-b6c7-fed63ec87a42,7,91,,United Kingdom,Mobile,False
5a6cf1c7-e4ea-4692-ba1f-ec8c4045d39c,Marketer,Marketing,Create a Facebook ad copy for shoes,v1,3.3,3.3,Success,-0.21,2024-03-23 00:00:00,20e74010-1482-40dd-bd2f-05ab6555ecd1,7,95,,Canada,Web,False
aece20e1-8ad2-41ec-83ad-7dce72f81950,Developer,Marketing,Create a Facebook ad copy for shoes,v2,2.84,3.8,Success,-0.26,2024-06-26 00:00:00,c3e818f0-f0dc-4102-bf54-9f828b625cf1,7,40,,Canada,Web,False
38d9560f-3473-411e-bc7c-22222cb421fb,Student,Code,Fix this SQL query,v2,1.41,2.9,Success,0.04,2024-01-03 00:00:00,32773d52-868c-461a-945b-4e115df1077d,4,98,,Germany,Web,False
ec101dfb-3f5c-4789-acf0-cf11b5d6ebe6,Marketer,Code,Fix this SQL query,v2,3.31,3.7,Success,0.01,2024-05-17 00:00:00,e02be937-245c-4860-a8ef-4e84addc0ca9,4,57,,United States,Web,False
f12b636b-fbd9-4837-b357-1afc8f307893,Student,Education,What is the Pythagorean theorem?,v1,1.59,3.8,Success,0.97,2024-06-20 00:00:00,c6698aa1-e77c-4555-a163-77f6e1f209ba,5,80,,Australia,Web,False
1cff89c7-15fc-44b7-adc3-300c8d89c728,Student,Casual,What should I eat today?,v2,2.35,3.7,Success,0.33,2024-04-01 00:00:00,fcc6fc46-29a5-47a0-a57f-df6b31f5b0da,5,53,,India,Tablet,False
2741c485-7a99-458a-b127-6353a71dc688,Developer,Casual,Fun weekend ideas?,v1,1.26,5.0,Success,-0.16,2024-04-04 00:00:00,caff4bb7-5a1b-418c-87e9-a2a6b36b3473,3,101,,United Kingdom,Web,True
b5bc0a1f-ef80-4b8e-9b35-f297187de467,Marketer,Code,Write a Python function to reverse a string,v1,2.0,4.2,Success,0.64,2024-03-12 00:00:00,0f5cb0bd-f968-477b-9e48-ae4f388c99bf,8,52,,India,Mobile,False
79ac4fdb-7a3d-4c05-b882-f2080b8c1adc,Developer,Marketing,Write a product description for a smartwatch,v2,1.7,5.0,Success,-0.08,2024-02-26 00:00:00,5e0b4e3a-5b24-4833-94d3-aa9ea552894d,7,92,,United Kingdom,Mobile,False
fae660b6-bcb5-4c9f-a140-cd50e6f209e9,Marketer,Code,Explain OOP in Java,v1,3.19,3.2,Success,0.03,2024-06-29 00:00:00,b0cca664-3866-4715-886b-a6250fcdbb8e,4,63,,United Kingdom,Mobile,True
3795d56d-2b32-4c37-bf46-c0bb345246bd,Student,Code,Write a Python function to reverse a string,v2,3.22,2.6,Success,0.99,2024-03-12 00:00:00,4d69970d-83a1-4e01-9191-d72ecc6d11bb,8,42,,United States,Web,False
2f1faa83-eeff-4b0d-8d62-ab25c0807d33,Developer,Casual,Fun weekend ideas?,v1,3.13,3.7,Success,-0.31,2024-05-24 00:00:00,235bc204-5e69-4a2c-94dc-099509dc19ed,3,54,,United Kingdom,Web,True
e8641ac7-69a1-43e2-ab45-81a6789d5199,Student,Code,Fix this SQL query,v1,1.37,3.5,Success,-1.0,2024-02-02 00:00:00,ab293371-df8c-4b53-a5e5-835f9865ef08,4,43,,United Kingdom,Web,False
96e755e2-0b0f-4852-9c87-4153a50ce62e,Developer,Marketing,Generate email subject lines for a sale,v2,1.93,4.2,Success,-0.76,2024-06-22 00:00:00,afa8b16e-180f-40d7-93c9-47f5f6508749,7,79,,United States,Tablet,True
c900ad0d-e39a-455a-a3a7-d65e751492c2,Analyst,Education,What is the Pythagorean theorem?,v2,2.62,3.6,Success,0.86,2024-04-19 00:00:00,a46e6cf1-0078-4f3e-880f-6bd8c877b89b,5,102,,Canada,Mobile,True
68a9cd3c-dc83-437a-a90a-5cc81c9c487e,Analyst,Education,Summarize the Cold War,v2,1.7,3.7,Success,0.02,2024-06-23 00:00:00,7f74ee63-612a-4cfe-8b07-0306558a59bc,4,90,,Australia,Web,True
ea0f5e20-abd6-4bcc-81f0-ecbf0a681e24,Marketer,Casual,What should I eat today?,v1,1.51,2.8,Success,0.24,2024-02-27 00:00:00,4713735c-2528-4baa-860b-443d198ddd2a,5,73,,India,Web,False
1c718a89-0269-4d4c-bb70-115f30d53f48,Analyst,Education,Summarize the Cold War,v2,2.03,4.0,Success,-0.93,2024-04-10 00:00:00,f3e9094f-421d-47ae-95ce-43415202d6df,4,90,,United Kingdom,Web,True
6b5a68cb-3319-4d47-8857-796b35cb8c0b,Analyst,Code,Write a Python function to reverse a string,v1,2.41,3.5,Timeout,0.6,2024-02-27 00:00:00,0e57e442-cdab-4967-b774-435eb04552ef,8,104,Response timed out,United States,Web,False
47b4140e-9010-48e7-97d1-cecc1e3dda88,Student,Casual,Tell me a joke,v1,1.95,2.4,Success,0.35,2024-03-20 00:00:00,0b711815-bc36-45a1-ac1f-1bd9eaa9de04,4,24,,United Kingdom,Mobile,True
f6ee01df-c629-4473-8482-afcfa4f9d8a5,Student,Education,Explain photosynthesis,v2,3.41,3.8,Success,0.73,2024-01-07 00:00:00,8a70f0f8-a554-4283-9d49-1d7c7dd64a11,2,60,,United States,Mobile,False
cfa81e31-54b9-467b-9692-fd429f5d4fad,Analyst,Marketing,Write a product description for a smartwatch,v1,2.72,3.8,Success,-0.03,2024-03-28 00:00:00,c0d404e1-68da-417a-a89e-0681334672fc,7,87,,India,Mobile,False
92a99bf2-f25b-47d3-a81b-18b603f822e8,Analyst,Education,What is the Pythagorean theorem?,v1,2.7,2.7,RateLimitError,0.98,2024-06-02 00:00:00,910339ca-7d1c-4614-a407-86504edea32e,5,79,API rate limit exceeded,Germany,Mobile,False
87cbd605-44f8-441c-81cb-caf839652a26,Student,Casual,Fun weekend ideas?,v2,1.72,4.7,Success,-0.99,2024-01-22 00:00:00,5d93f083-c3a4-40a9-a99e-4df54fd2e30e,3,91,,Canada,Web,True
9d84c22c-4b6d-4fa7-9cce-4e4f7557a61a,Student,Education,Summarize the Cold War,v2,1.36,3.4,Success,0.64,2024-06-26 00:00:00,1bdb5141-5b9d-40a6-b93f-93371c192862,4,25,,Germany,Web,True
af963cf4-b228-428c-97a2-cb134d93e601,Developer,Education,Explain photosynthesis,v2,3.3,3.5,Success,-1.0,2024-06-05 00:00:00,cf5b7afe-179d-460c-bba5-f32f81dc1cf8,2,38,,United States,Mobile,False
1af89fb2-45cb-4a69-86a4-fb9a4d0d2db3,Student,Casual,Tell me a joke,v1,1.65,3.2,Success,-0.53,2024-03-16 00:00:00,e0fb90ab-badc-4608-ad5f-4def51ed515e,4,52,,United Kingdom,Mobile,False
c857b091-c291-49a9-8145-ff8a2fb9a399,Marketer,Casual,Tell me a joke,v2,1.08,4.1,Success,-0.17,2024-06-02 00:00:00,26f7fa10-6928-4bb9-8718-701582900097,4,27,,Canada,Web,False
c7a83b7a-44b9-46e7-90f9-0671fcaac54d,Marketer,Education,Summarize the Cold War,v2,3.24,3.6,Success,0.81,2024-06-07 00:00:00,a8b0aee1-8cef-4124-97a6-e05f4a7b0a91,4,96,,India,Web,True
82baf82c-3845-43e1-a637-43e5014745dc,Analyst,Education,What is the Pythagorean theorem?,v1,0.84,3.7,Success,-0.79,2024-03-25 00:00:00,1f2696a0-4ff2-4edd-ae12-cbfcb21bce96,5,88,,Australia,Web,False
f9523e70-640b-478d-aed5-008f1a0492fa,Student,Code,Write a Python function to reverse a string,v1,1.65,3.1,Success,-0.36,2024-01-18 00:00:00,8e9dfb41-fc35-4fde-b8bc-11f03fd81dfe,8,70,,Canada,Mobile,True
46e46a55-4d95-4c55-856e-41b55b45e4f2,Developer,Code,Fix this SQL query,v2,2.87,3.4,Success,-0.76,2024-05-03 00:00:00,1946c5bb-8ff3-4303-bb25-6f48712ef50c,4,99,,United Kingdom,Web,False
5c08eaef-40ca-41f2-b5a3-295dad5ffd40,Developer,Casual,Tell me a joke,v1,1.79,4.0,Success,-0.86,2024-01-16 00:00:00,9610e4a4-b214-4c6b-82be-dbaa5e0f2a94,4,35,,Germany,Mobile,False
52a61ee8-b66c-4f21-b94c-719c59504614,Analyst,Code,Fix this SQL query,v2,2.64,4.7,Success,-0.84,2024-06-15 00:00:00,7a7fa6b5-1a14-4836-ae34-b58def34e519,4,73,,United States,Web,False
973927c1-7828-4b59-bdfd-1a58e302a1ae,Analyst,Marketing,Generate email subject lines for a sale,v1,2.34,4.0,Success,0.71,2024-03-20 00:00:00,0d14329a-8cde-4998-b541-ce679efd4915,7,94,,Germany,Mobile,False
0f9cadad-07a7-42d8-9e26-50deff41b4bf,Analyst,Marketing,Create a Facebook ad copy for shoes,v1,2.51,3.6,Success,0.54,2024-06-17 00:00:00,0cd132a6-949b-4681-9992-eef0fc8b1bd7,7,87,,Canada,Web,True
2fc9405e-a663-4d26-8a37-c72ab64478fc,Student,Code,Write a Python function to reverse a string,v1,1.99,3.2,Success,-0.42,2024-02-20 00:00:00,d6dffc77-8ed8-4b66-addc-9b6c1090dad5,8,100,,Australia,Web,False
42614714-241e-4562-a7d7-5ab6e1b7b5c3,Developer,Code,Write a Python function to reverse a string,v2,1.39,2.7,Success,0.09,2024-05-01 00:00:00,cf5b7afe-179d-460c-bba5-f32f81dc1cf8,8,78,,United Kingdom,Web,True
c9cd24ef-5da0-4a66-a090-90706da4486d,Analyst,Casual,Fun weekend ideas?,v2,2.89,3.2,Success,-0.66,2024-04-17 00:00:00,3709cb56-f646-468c-87e7-a6763d7983e4,3,99,,United States,Web,True
7adfc0d2-8084-4035-9e8d-367ff0712f05,Developer,Marketing,Write a product description for a smartwatch,v2,2.53,2.4,Success,0.59,2024-01-11 00:00:00,41ec8737-ba03-4ca2-aefa-03e4a0fb72d1,7,104,,United Kingdom,Mobile,False
2eb8b91b-591e-46cd-8e0e-9f794a4551ef,Developer,Casual,Tell me a joke,v1,3.13,4.7,Success,-0.69,2024-04-29 00:00:00,f44aa6f7-c9d7-4976-b5cb-6296f1333c49,4,28,,United Kingdom,Mobile,False
4210a472-753e-45bb-bf54-962a1df5bc9b,Developer,Code,Explain OOP in Java,v2,1.81,3.9,Success,-0.25,2024-04-06 00:00:00,e019ef88-ac9c-4026-b45a-df08aad45f09,4,51,,Australia,Web,False
f2f4508e-d939-43bf-937b-2e0f4c9c69d6,Marketer,Code,Write a Python function to reverse a string,v1,2.1,3.7,Success,-0.45,2024-01-19 00:00:00,5b65610b-df04-4198-a4cd-d5dc156afeba,8,37,,Canada,Web,False
3a80d566-e5f6-414d-9e6a-6dd67876380c,Student,Marketing,Generate email subject lines for a sale,v1,2.19,3.7,Success,-0.64,2024-04-22 00:00:00,882d86b3-1536-4a9c-befb-86c0125b17da,7,78,,Germany,Web,True
74707b9f-6bb0-4679-8119-1ddc95295afd,Analyst,Code,Write a Python function to reverse a string,v1,2.95,3.7,Success,-0.72,2024-03-13 00:00:00,5ec83574-024a-4cbf-b2a9-7fa5af07409f,8,107,,United Kingdom,Mobile,True
5ebd7812-0a51-4365-960d-67159f9b6c1f,Developer,Code,Explain OOP in Java,v1,2.18,4.0,Success,0.96,2024-05-21 00:00:00,e4eafbee-ff77-453b-bf66-f48fd3c6fd7e,4,40,,United Kingdom,Web,False
b1a74b82-5493-4a1c-94c1-884a8508a600,Developer,Code,Write a Python function to reverse a string,v1,3.55,3.4,Success,-0.31,2024-03-08 00:00:00,422fc69b-b629-4835-9b7d-ee46df3aad67,8,92,,United Kingdom,Mobile,False
d56b680e-5327-4f93-9cc1-5b3db697f15a,Student,Education,What is the Pythagorean theorem?,v1,1.56,4.1,Success,-0.71,2024-01-29 00:00:00,31b60411-8989-4ac1-8b75-23f9b8c43d0c,5,45,,United States,Web,True
a5d351c9-1e75-4328-944c-1abfc85037c8,Developer,Marketing,Create a Facebook ad copy for shoes,v2,2.72,4.4,Success,0.62,2024-04-05 00:00:00,8a73de66-e585-447c-b201-4e7f2cc7c9bc,7,80,,United Kingdom,Web,False
4f41a6d4-f23d-4fd0-bc81-c9eef92ad7dd,Marketer,Code,Fix this SQL query,v1,2.34,3.4,Success,-0.37,2024-02-03 00:00:00,875c7671-432f-4ddd-b24b-11584d13f5c7,4,72,,United Kingdom,Web,False
3682d28b-859e-4260-922d-448da20dfd47,Developer,Code,Fix this SQL query,v2,1.38,4.7,Success,-0.7,2024-03-22 00:00:00,06ad0a25-afa8-456e-ad5f-9ad80cebbd57,4,45,,Canada,Web,False
06ba9347-361c-4888-8f10-a4cb23cfc0e3,Developer,Casual,Tell me a joke,v1,3.49,4.1,Success,-0.24,2024-03-16 00:00:00,7ffbe60f-80c9-49db-943f-aa7da74b947a,4,92,,United Kingdom,Web,False
0eb7cd16-45b2-414c-ae7c-990003d130f6,Analyst,Code,Write a Python function to reverse a string,v1,2.28,3.6,Success,-0.53,2024-03-12 00:00:00,cc0a2a7c-af8a-4584-819c-5ed566e2b550,8,91,,Australia,Web,False
52c4fcdf-075d-46bb-a0ab-8973088254d2,Marketer,Code,Write a Python function to reverse a string,v1,3.28,2.8,Success,0.2,2024-06-18 00:00:00,496ae691-ff1e-4902-a901-40f48cf1ad0e,8,63,,Australia,Web,False
e921e3fd-d589-4a93-a02c-e3330920134c,Developer,Education,What is the Pythagorean theorem?,v2,1.71,4.8,Success,0.65,2024-06-14 00:00:00,0c9c7ba3-ba14-44ee-990f-3e7c48bd3f99,5,45,,United Kingdom,Mobile,True
2ef99f90-4b89-465f-9a6d-ce05c2073c9f,Marketer,Marketing,Generate email subject lines for a sale,v2,2.38,2.8,Success,0.6,2024-04-05 00:00:00,ce67b11b-efa3-4073-951e-1bcb9180ba50,7,82,,Australia,Web,True
f3a11fef-15e9-4a45-ae2f-014547d3bd0f,Marketer,Casual,What should I eat today?,v2,2.24,4.4,Success,0.37,2024-06-12 00:00:00,11f82d82-e385-4aa2-9d65-a43b27ea9c82,5,97,,Canada,Web,False
6447ad42-7421-4600-9fd5-d1b98162e682,Developer,Education,Explain photosynthesis,v1,2.21,3.7,Success,0.22,2024-03-01 00:00:00,ed46f77b-8cf1-43b3-bc69-1e3bcf79ef73,2,69,,United States,Mobile,False
bbdbf1cc-10f1-408f-8c14-5a036a3cda52,Developer,Casual,What should I eat today?,v2,2.02,2.8,Success,-0.84,2024-05-26 00:00:00,85d9bf71-ca03-489a-9cb4-448f9b8a3615,5,100,,Australia,Tablet,False
239b8f9b-6147-40c0-9f02-07260777d8c6,Analyst,Code,Explain OOP in Java,v1,2.14,3.2,Success,-0.82,2024-01-22 00:00:00,ca71cbed-ef94-4eb8-8531-a0a32843a1c6,4,41,,Australia,Web,False
6a0a71bf-5475-48e7-a89b-0faf67f8d209,Marketer,Marketing,Generate email subject lines for a sale,v2,1.65,3.8,Success,-0.38,2024-01-11 00:00:00,bea08514-23ce-448f-8e69-b61236113289,7,41,,Germany,Mobile,True
d1e0c922-4aca-4fa0-83d2-5c5072a69487,Analyst,Casual,What should I eat today?,v2,2.76,5.0,Success,0.77,2024-04-14 00:00:00,19d8d13b-3061-4cd3-9113-02aebdbd9519,5,68,,Canada,Mobile,False
62025d51-9284-4c02-8777-727557359935,Marketer,Marketing,Create a Facebook ad copy for shoes,v2,3.74,5.0,Success,-0.61,2024-02-15 00:00:00,c528ef93-bc69-4dc4-b142-4e29a2d66213,7,71,,Australia,Tablet,False
4947071f-af6d-4897-97bd-45a668cb4256,Developer,Casual,What should I eat today?,v1,1.62,2.8,Success,0.52,2024-01-22 00:00:00,e7ce702d-8393-4870-8267-fb94efd36d42,5,60,,United States,Web,False
3644a836-2d82-48eb-a95a-c98c5385c6ac,Student,Marketing,Create a Facebook ad copy for shoes,v1,2.8,3.7,Success,0.48,2024-01-19 00:00:00,ff2d228b-9a34-4de8-adf9-3540e55084d7,7,66,,Germany,Tablet,False
1fd0f530-f19a-450a-8e57-bde817839fcd,Student,Marketing,Generate email subject lines for a sale,v1,3.26,4.0,Success,-0.9,2024-06-21 00:00:00,d8adcd8e-7f59-4640-81b7-5b3ae4c489a2,7,77,,United Kingdom,Web,False
24aefb42-1a30-4dd9-917d-66c37cc9200e,Analyst,Marketing,Create a Facebook ad copy for shoes,v2,2.31,2.6,Success,-0.55,2024-06-03 00:00:00,1054d69e-be4d-40fb-8fdc-34e18200f7dc,7,56,,Canada,Web,False
8b5d6559-b551-4cc7-b477-7d6bfe800833,Analyst,Code,Write a Python function to reverse a string,v2,2.74,3.9,Success,-0.15,2024-03-29 00:00:00,22d48299-4b51-41c3-bd02-a9d15cefdcdd,8,53,,Australia,Web,True
64de0405-0717-4858-a642-a8d77737a23f,Marketer,Casual,Fun weekend ideas?,v1,2.74,3.7,Success,-0.11,2024-05-11 00:00:00,2d9d30fc-2c9c-408a-b153-f8b30f330b1a,3,53,,United Kingdom,Web,False
e48de81a-c991-49ca-867c-91308eca7b5e,Marketer,Code,Write a Python function to reverse a string,v1,0.74,3.7,Success,0.82,2024-02-23 00:00:00,c37ce8f0-28f2-48f2-8b90-9762a91dbf6a,8,83,,Canada,Mobile,False
8d790fbd-af44-4ae4-8d78-b5dba071355e,Developer,Casual,Fun weekend ideas?,v2,3.71,4.1,Success,0.62,2024-04-28 00:00:00,0f5cb0bd-f968-477b-9e48-ae4f388c99bf,3,83,,Germany,Web,False
4f989d59-9a10-4821-980a-18172841bb0a,Student,Marketing,Create a Facebook ad copy for shoes,v1,1.86,2.5,Success,0.7,2024-06-27 00:00:00,f2a37008-a439-4fe0-83d9-3329282290c4,7,43,,Australia,Web,True
6a3029a7-ba5f-405f-b902-838fb7557d0b,Developer,Casual,What should I eat today?,v2,3.45,3.4,Success,0.88,2024-01-08 00:00:00,eccc9451-eea2-4560-b614-e23432d05256,5,48,,United States,Web,False
8415d1b3-03e5-4d0a-915f-a5a7021e6a62,Developer,Marketing,Generate email subject lines for a sale,v1,3.61,4.3,Success,0.61,2024-01-03 00:00:00,fcda2ac5-a444-4e77-b8b7-cf4611744e3f,7,30,,Canada,Web,True
7c097d64-e6bd-4b16-b466-810c9b14bf82,Analyst,Casual,What should I eat today?,v1,2.23,4.6,Success,-0.9,2024-06-24 00:00:00,91e57cff-93be-4c13-b456-9e73e9f3d340,5,33,,United States,Web,True
e538be68-123b-4b4e-af28-e9d41cb2a032,Analyst,Casual,What should I eat today?,v1,3.84,3.1,Success,-0.1,2024-01-09 00:00:00,292a1cd3-778d-43d2-8c86-3d6f564f11a4,5,26,,United Kingdom,Web,True
21c155f2-552c-456f-bc52-8f32761b4e2d,Developer,Code,Explain OOP in Java,v2,1.91,4.7,Timeout,0.27,2024-02-22 00:00:00,988a27e0-54f9-4b2a-bd85-5e1a6b1850f5,4,58,Response timed out,United Kingdom,Web,False
61eaee76-aa97-451a-898c-72e246e1653d,Student,Casual,Fun weekend ideas?,v2,2.97,3.3,Success,0.09,2024-01-28 00:00:00,d5a2ae27-9f33-41bd-ba48-d1bbddc1eb6b,3,60,,Germany,Web,True
21607650-96f2-4a47-800d-421457fea3a9,Marketer,Marketing,Generate email subject lines for a sale,v2,1.98,3.1,Success,0.5,2024-01-27 00:00:00,a1ff4dec-fdce-40e1-a7e8-20be97dc4ead,7,71,,Germany,Web,False
