prompt_id,user_id,session_id,timestamp,date,prompt_type,user_segment,prompt_version,device_type,location,is_premium_user,user_type,feedback_rating,response_time,completion_status,is_successful,has_error,is_high_rating,is_fast_response,hour,day_of_week,day_name,month,month_name,time_period,is_weekend,is_business_hours,word_count,char_count,has_question,question_count,has_code_keywords,is_help_request,is_creative_request,sentiment_score,sentiment_category,is_positive_sentiment,engagement_score,is_premium,is_power_user,prompts_in_session,session_duration_minutes,session_type,avg_session_rating,is_version_v1,is_version_v2,ab_test_result,v1_avg_rating,v2_avg_rating,rating_improvement_pct,v1_success_rate,v2_success_rate,success_improvement_pct
4d1bc2f4-76cb-4d51-a1b0-3f7d115a2fcc,26413c84-0837-42b5-b14b-cd9a18237575,26413c84-0837-42b5-b14b-cd9a18237575_session_3,2024-02-18,2024-02-18,Code,Student,v2,Web,United States,False,Regular User,4.3,1.19,Success,1,0,1,1,0,6,Sunday,2,February,Night,True,False,4,19,False,0,False,True,False,-0.7,Negative,0,2.38,0,0,1,0.0,Single Query,4.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
81f6e1e0-14b9-4337-a606-f906c3521cbe,2f13ab12-771f-4d12-a713-0e17c1807ff7,2f13ab12-771f-4d12-a713-0e17c1807ff7_session_1,2024-02-18,2024-02-18,Code,Developer,v2,Tablet,Canada,True,Regular User,3.4,2.62,Success,1,0,0,1,0,6,Sunday,2,February,Night,True,False,8,43,False,0,True,False,True,0.37,Positive,1,2.08,1,0,1,0.0,Single Query,3.4,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
97b932f8-e018-4cc6-aea2-864a4428f6dc,4a5e040c-21f2-49bf-9a07-c5fcf3638cae,4a5e040c-21f2-49bf-9a07-c5fcf3638cae_session_2,2024-02-18,2024-02-18,Casual,Student,v2,Web,United Kingdom,False,Regular User,3.4,2.17,Success,1,0,0,1,0,6,Sunday,2,February,Night,True,False,3,18,True,1,False,False,False,0.46,Positive,1,2.0,0,0,1,0.0,Single Query,3.4,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
79eb40fd-64a1-45af-90d1-800eb56382fb,0d398df8-dd63-431d-b18a-1a9515aaef8e,0d398df8-dd63-431d-b18a-1a9515aaef8e_session_1,2024-02-18,2024-02-18,Casual,Student,v1,Tablet,United Kingdom,True,Regular User,3.3,2.18,Success,1,0,0,1,0,6,Sunday,2,February,Night,True,False,3,18,True,1,False,False,False,0.79,Positive,1,1.96,1,0,1,0.0,Single Query,3.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
315d97c1-09be-40e1-b724-7ff6cfc8ac3f,313654d0-a56b-4879-9c54-20d0d0cbad7c,313654d0-a56b-4879-9c54-20d0d0cbad7c_session_2,2024-02-18,2024-02-18,Code,Student,v1,Tablet,United Kingdom,True,Regular User,4.2,3.21,Success,1,0,1,0,0,6,Sunday,2,February,Night,True,False,8,43,False,0,True,False,True,0.09,Neutral,0,2.4,1,0,1,0.0,Single Query,4.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e180b399-0591-41e9-841e-a7a13d3f9561,6b80aa63-fbd9-44e9-bfc5-424e777d9e03,6b80aa63-fbd9-44e9-bfc5-424e777d9e03_session_4,2024-02-18,2024-02-18,Marketing,Marketer,v2,Web,India,False,Regular User,3.7,1.63,Success,1,0,0,1,0,6,Sunday,2,February,Night,True,False,7,35,False,0,False,False,True,-0.9,Negative,0,2.18,0,0,1,0.0,Single Query,3.7,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
757a120e-5759-4392-9f1c-026008277278,8ed249fa-b8ef-4670-bf74-e44d1bf0f081,8ed249fa-b8ef-4670-bf74-e44d1bf0f081_session_5,2024-02-18,2024-02-18,Education,Marketer,v2,Web,Germany,True,Regular User,4.5,3.39,Success,1,0,1,0,0,6,Sunday,2,February,Night,True,False,5,32,True,1,False,True,False,0.4,Positive,1,2.48,1,0,1,0.0,Single Query,4.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7bf60dad-0d0f-40b1-9a72-64d72919fcd6,6060eadb-1979-4714-a03c-c8cca234abf2,6060eadb-1979-4714-a03c-c8cca234abf2_session_2,2024-02-19,2024-02-19,Education,Marketer,v2,Web,India,False,Regular User,3.2,1.73,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,2,22,False,0,False,True,False,0.57,Positive,1,1.91,0,0,1,0.0,Single Query,3.2,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2128666b-f04f-4ad8-bde4-2c9805d295fa,46244a04-0503-4025-89cb-a0c488f2175a,46244a04-0503-4025-89cb-a0c488f2175a_session_2,2024-02-19,2024-02-19,Casual,Marketer,v1,Web,India,True,Regular User,3.0,4.6,Success,1,0,0,0,0,0,Monday,2,February,Night,False,False,4,14,False,0,False,False,False,0.26,Positive,1,1.86,1,0,1,0.0,Single Query,3.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
36b1a480-1b1f-4b32-813e-a5d92f6d4de8,c5a91ee7-8d1f-426c-856a-06cdfa4dc7e4,c5a91ee7-8d1f-426c-856a-06cdfa4dc7e4_session_1,2024-02-19,2024-02-19,Marketing,Analyst,v1,Mobile,India,False,Regular User,4.0,2.04,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,7,35,False,0,False,False,True,0.22,Positive,1,2.31,0,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
293b837b-5b62-4d4a-819d-c0f3408d28e4,6a3452cf-0537-4e01-b2bb-00448610194d,6a3452cf-0537-4e01-b2bb-00448610194d_session_2,2024-02-19,2024-02-19,Casual,Student,v2,Web,India,True,Regular User,4.1,2.42,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,4,14,False,0,False,False,False,0.21,Positive,1,2.3,1,0,1,0.0,Single Query,4.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
f243b5a6-5c75-4f09-869a-e1939fc6a7f2,2f6ebfc3-bf61-4418-ac1c-c80af4b81c47,2f6ebfc3-bf61-4418-ac1c-c80af4b81c47_session_3,2024-02-19,2024-02-19,Education,Analyst,v1,Web,Australia,True,Regular User,4.5,1.86,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,2,22,False,0,False,True,False,-0.15,Negative,0,2.43,1,0,1,0.0,Single Query,4.5,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
b6162722-6d46-401f-8443-7299d4d97917,6f3840a4-42b1-43a7-a0ea-7ed48f99c893,6f3840a4-42b1-43a7-a0ea-7ed48f99c893_session_3,2024-02-19,2024-02-19,Education,Marketer,v2,Web,Australia,False,Regular User,3.6,1.4,RateLimitError,0,1,0,1,0,0,Monday,2,February,Night,False,False,4,22,False,0,False,False,False,-0.57,Negative,0,1.5,0,0,1,0.0,Single Query,3.6,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
b31c00a9-8958-4e71-9ba6-61a86ed767dd,b69cf720-9cee-4e20-a0ab-d584c8b52902,b69cf720-9cee-4e20-a0ab-d584c8b52902_session_3,2024-02-19,2024-02-19,Marketing,Marketer,v1,Web,India,False,Regular User,3.6,3.59,RateLimitError,0,1,0,0,0,0,Monday,2,February,Night,False,False,7,35,False,0,False,False,True,-0.68,Negative,0,1.55,0,0,3,0.0,Short Session,3.867,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
ae0c2f17-1426-4bdd-9205-ed205573b285,9eaa218c-9e8a-44c6-aadb-783fc5e516da,9eaa218c-9e8a-44c6-aadb-783fc5e516da_session_3,2024-02-19,2024-02-19,Marketing,Analyst,v1,Web,India,False,Regular User,3.7,2.65,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,7,35,False,0,False,False,True,-0.43,Negative,0,2.18,0,0,1,0.0,Single Query,3.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
41c7f111-32a1-4854-ac78-458a17038c36,a6e4763e-be8d-43f9-882e-4d83ce1c0d8c,a6e4763e-be8d-43f9-882e-4d83ce1c0d8c_session_1,2024-02-19,2024-02-19,Code,Marketer,v2,Web,India,True,Regular User,3.1,3.36,Success,1,0,0,0,0,0,Monday,2,February,Night,False,False,4,19,False,0,False,True,False,0.22,Positive,1,1.9,1,0,1,0.0,Single Query,3.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
77e3b773-57f9-451b-8395-f1a2839aa911,b6cea474-b1bd-49ba-b5fd-a5259e42f520,b6cea474-b1bd-49ba-b5fd-a5259e42f520_session_1,2024-02-19,2024-02-19,Casual,Developer,v2,Tablet,United States,False,Casual User,3.7,3.58,Success,1,0,0,0,0,0,Monday,2,February,Night,False,False,4,14,False,0,False,False,False,-0.14,Negative,0,2.14,0,0,1,0.0,Single Query,3.7,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
8e77176a-79ed-4f2f-9d98-e116ae7612fe,42508cd5-0612-4613-9567-d7660ccb0cc3,42508cd5-0612-4613-9567-d7660ccb0cc3_session_4,2024-02-19,2024-02-19,Casual,Developer,v2,Web,India,False,Regular User,4.2,2.77,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,5,24,True,1,False,False,False,-0.45,Negative,0,2.36,0,0,1,0.0,Single Query,4.2,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7ea15cc6-9e08-45bd-8bf3-c8ea59cfbb22,cd96107d-4356-4632-8e86-90365b0e754e,cd96107d-4356-4632-8e86-90365b0e754e_session_1,2024-02-19,2024-02-19,Education,Student,v1,Tablet,Canada,True,Regular User,4.3,2.7,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,5,32,True,1,False,True,False,0.54,Positive,1,2.4,1,0,1,0.0,Single Query,4.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e473704a-145c-4a20-afe7-020040fed3a1,db2dc992-d466-4288-9fe2-aa5c956a1161,db2dc992-d466-4288-9fe2-aa5c956a1161_session_3,2024-02-19,2024-02-19,Education,Marketer,v1,Web,United Kingdom,False,Regular User,2.3,2.53,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,5,32,True,1,False,True,False,-0.97,Negative,0,1.6,0,0,1,0.0,Single Query,2.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
18d5f2db-d4ae-4eb1-9cd7-f2ed9a2ea13b,f737a747-bfb2-4a47-8fd0-0d3482b6f1ca,f737a747-bfb2-4a47-8fd0-0d3482b6f1ca_session_4,2024-02-19,2024-02-19,Education,Student,v1,Web,Australia,False,Regular User,3.2,3.11,Success,1,0,0,0,0,0,Monday,2,February,Night,False,False,4,22,False,0,False,False,False,0.17,Positive,1,1.94,0,0,1,0.0,Single Query,3.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
a824be4d-dbd2-496c-8709-75cfa8afcd35,a04aad19-eec1-4ade-9a22-b0bca8de0c59,a04aad19-eec1-4ade-9a22-b0bca8de0c59_session_3,2024-02-19,2024-02-19,Marketing,Developer,v1,Tablet,United States,False,Regular User,3.8,2.75,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,7,39,False,0,False,False,True,-0.3,Negative,0,2.22,0,0,1,0.0,Single Query,3.8,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
59d7cb73-a1a6-43f6-ba62-c8e166e8aa9d,ac413f69-96de-4635-b17b-880e796601cf,ac413f69-96de-4635-b17b-880e796601cf_session_2,2024-02-19,2024-02-19,Casual,Student,v1,Web,Germany,False,Regular User,3.3,1.93,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,5,24,True,1,False,False,False,-0.6,Negative,0,2.0,0,0,1,0.0,Single Query,3.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
84c7a199-18d9-448c-8387-d83dccf45d55,b69cf720-9cee-4e20-a0ab-d584c8b52902,b69cf720-9cee-4e20-a0ab-d584c8b52902_session_3,2024-02-19,2024-02-19,Education,Developer,v2,Web,United Kingdom,True,Regular User,3.3,1.38,RateLimitError,0,1,0,1,0,0,Monday,2,February,Night,False,False,5,32,True,1,False,True,False,-0.51,Negative,0,1.4,1,0,3,0.0,Short Session,3.867,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
eae413d6-4d4a-4c6e-ab5d-5c6ce2736464,eeece298-31ab-41c0-994a-ae3ac32bb307,eeece298-31ab-41c0-994a-ae3ac32bb307_session_4,2024-02-19,2024-02-19,Code,Marketer,v2,Mobile,Germany,True,Regular User,4.6,2.83,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,8,43,False,0,True,False,True,0.66,Positive,1,2.56,1,0,1,0.0,Single Query,4.6,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
ad906c2c-8acf-4219-a86b-18fbc6897eae,8bafabd2-8f47-485b-be09-219d20fafd49,8bafabd2-8f47-485b-be09-219d20fafd49_session_2,2024-02-19,2024-02-19,Education,Developer,v1,Web,United Kingdom,True,Regular User,4.6,2.81,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,2,22,False,0,False,True,False,0.27,Positive,1,2.47,1,0,1,0.0,Single Query,4.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
042e6829-a6bd-4c34-be89-6a47ed8f1a6c,50044447-b3c9-4260-b8c2-da616670a276,50044447-b3c9-4260-b8c2-da616670a276_session_3,2024-02-19,2024-02-19,Marketing,Analyst,v2,Mobile,Canada,True,Regular User,3.9,1.72,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,7,39,False,0,False,False,True,-0.22,Negative,0,2.26,1,0,1,0.0,Single Query,3.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d853958a-8f8d-45ee-95b6-3cafc0a0ada7,c4d82810-1e66-40db-915f-a1e9f208f5e9,c4d82810-1e66-40db-915f-a1e9f208f5e9_session_1,2024-02-19,2024-02-19,Marketing,Analyst,v1,Tablet,India,True,Regular User,4.0,2.17,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,7,35,False,0,False,False,True,0.81,Positive,1,2.31,1,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
152d350a-ba7b-4739-9943-5bd0857455d3,b69cf720-9cee-4e20-a0ab-d584c8b52902,b69cf720-9cee-4e20-a0ab-d584c8b52902_session_3,2024-02-19,2024-02-19,Code,Marketer,v1,Mobile,Canada,False,Regular User,4.7,2.14,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,4,18,False,0,True,False,False,0.5,Positive,1,2.54,0,0,3,0.0,Short Session,3.867,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
8dd41841-6478-4560-acfb-be282de95c3a,7402ea8b-0722-4630-9385-4012a83d0c47,7402ea8b-0722-4630-9385-4012a83d0c47_session_2,2024-02-19,2024-02-19,Marketing,Analyst,v1,Mobile,Germany,True,Regular User,3.6,2.77,Success,1,0,0,1,0,0,Monday,2,February,Night,False,False,7,35,False,0,False,False,True,0.77,Positive,1,2.14,1,0,1,0.0,Single Query,3.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
b48fdc42-af61-4b82-af52-7398bf453048,85f78fb4-7451-4c26-a5e3-52282b2bf869,85f78fb4-7451-4c26-a5e3-52282b2bf869_session_3,2024-02-19,2024-02-19,Marketing,Marketer,v2,Mobile,India,False,Regular User,4.2,2.21,Success,1,0,1,1,0,0,Monday,2,February,Night,False,False,7,39,False,0,False,False,True,-0.79,Negative,0,2.39,0,0,1,0.0,Single Query,4.2,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
a653dba6-4086-432e-9ab1-c1ad990ddd27,248f1ef4-fd29-4677-88ea-f427672cc188,248f1ef4-fd29-4677-88ea-f427672cc188_session_1,2024-02-19,2024-02-19,Education,Developer,v1,Mobile,Canada,True,Regular User,4.2,2.0,RateLimitError,0,1,1,1,0,0,Monday,2,February,Night,False,False,4,22,False,0,False,False,False,-0.74,Negative,0,1.74,1,0,1,0.0,Single Query,4.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
ebb61d0d-763e-42ca-b686-871d2c28c6b3,9ecb8714-b020-4e89-a50b-49b8c0825441,9ecb8714-b020-4e89-a50b-49b8c0825441_session_1,2024-02-20,2024-02-20,Casual,Analyst,v1,Mobile,India,True,Casual User,3.9,3.41,Success,1,0,0,0,0,1,Tuesday,2,February,Night,False,False,3,18,True,1,False,False,False,-0.37,Negative,0,2.2,1,0,1,0.0,Single Query,3.9,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
4eba5832-fb2d-47ac-9a64-916e406b2ed6,ef1d6075-07c7-4e17-87b7-098704e05f1c,ef1d6075-07c7-4e17-87b7-098704e05f1c_session_2,2024-02-20,2024-02-20,Code,Marketer,v2,Mobile,Germany,False,Regular User,3.5,2.68,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,4,18,False,0,True,False,False,-0.23,Negative,0,2.06,0,0,1,0.0,Single Query,3.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
c90655f3-3551-4b5a-823d-44e749dfbe6c,0d14329a-8cde-4998-b541-ce679efd4915,0d14329a-8cde-4998-b541-ce679efd4915_session_2,2024-02-20,2024-02-20,Marketing,Student,v2,Web,United Kingdom,True,Regular User,3.2,2.68,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,7,44,False,0,False,False,True,0.98,Positive,1,1.99,1,0,1,0.0,Single Query,3.2,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
05a0a0a9-f372-41a6-8268-2ee22ca6f974,4288e3f6-def6-4a6c-88ba-b998fec4f9d4,4288e3f6-def6-4a6c-88ba-b998fec4f9d4_session_3,2024-02-20,2024-02-20,Code,Student,v2,Mobile,Australia,True,Regular User,2.9,3.09,Success,1,0,0,0,0,1,Tuesday,2,February,Night,False,False,4,18,False,0,True,False,False,0.3,Positive,1,1.82,1,0,1,0.0,Single Query,2.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
842a693e-890a-4e61-b4ea-c5d1b368e781,a7f8d876-070c-4f99-9be0-8cf5943e040f,a7f8d876-070c-4f99-9be0-8cf5943e040f_session_3,2024-02-20,2024-02-20,Education,Student,v2,Web,Canada,False,Regular User,3.7,2.1,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,4,22,False,0,False,False,False,-0.74,Negative,0,2.14,0,0,1,0.0,Single Query,3.7,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
0f2efc2b-9167-4da3-9b9c-a6b6e19811d2,1dc2ff9f-4065-45c4-a31a-cd0622153a16,1dc2ff9f-4065-45c4-a31a-cd0622153a16_session_2,2024-02-20,2024-02-20,Marketing,Analyst,v2,Web,Australia,False,Regular User,4.0,2.11,Success,1,0,1,1,0,1,Tuesday,2,February,Night,False,False,7,39,False,0,False,False,True,0.48,Positive,1,2.31,0,0,1,0.0,Single Query,4.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
6aa8a8d0-6ed9-4420-9892-c7b09d86675b,4c008ce4-eb26-47af-8fca-ad306f250aa1,4c008ce4-eb26-47af-8fca-ad306f250aa1_session_4,2024-02-20,2024-02-20,Marketing,Student,v1,Web,Australia,False,Regular User,4.2,2.8,Success,1,0,1,1,0,1,Tuesday,2,February,Night,False,False,7,39,False,0,False,False,True,0.32,Positive,1,2.39,0,0,1,0.0,Single Query,4.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
5097bf9e-c0c0-48ba-8268-fe2b8aa4e662,af0df228-59ca-42fa-a46b-f4390a49982a,af0df228-59ca-42fa-a46b-f4390a49982a_session_2,2024-02-20,2024-02-20,Marketing,Marketer,v1,Web,Canada,False,Regular User,3.3,3.44,Success,1,0,0,0,0,1,Tuesday,2,February,Night,False,False,7,35,False,0,False,False,True,0.3,Positive,1,2.02,0,0,1,0.0,Single Query,3.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2fba4d13-ab36-4a9a-917b-e7d8618bc9f6,7dc12942-6550-4cf7-911f-b23b9a08d58e,7dc12942-6550-4cf7-911f-b23b9a08d58e_session_1,2024-02-20,2024-02-20,Casual,Developer,v2,Web,Germany,False,Regular User,3.1,2.36,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,4,14,False,0,False,False,False,-0.8,Negative,0,1.9,0,0,1,0.0,Single Query,3.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
1d7ea903-2ed7-4a70-a5f8-ff664d61015c,74142947-3ca6-41a5-af51-a1d633efcc2b,74142947-3ca6-41a5-af51-a1d633efcc2b_session_2,2024-02-20,2024-02-20,Marketing,Developer,v2,Web,Canada,True,Regular User,3.4,2.5,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,7,39,False,0,False,False,True,0.38,Positive,1,2.06,1,0,1,0.0,Single Query,3.4,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
0e25225f-7051-4028-ae74-472598ae7858,e2809c54-d24f-41a2-a956-44c1fcf1723e,e2809c54-d24f-41a2-a956-44c1fcf1723e_session_1,2024-02-20,2024-02-20,Education,Analyst,v2,Web,India,False,Regular User,4.0,1.64,Success,1,0,1,1,0,1,Tuesday,2,February,Night,False,False,2,22,False,0,False,True,False,0.66,Positive,1,2.23,0,0,1,0.0,Single Query,4.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
271fb35d-9fae-4589-b0a5-82c88712208f,7bd85e2b-c480-4bf7-849c-d01b826fea84,7bd85e2b-c480-4bf7-849c-d01b826fea84_session_2,2024-02-20,2024-02-20,Education,Analyst,v1,Web,Australia,False,Regular User,4.6,1.81,Success,1,0,1,1,0,1,Tuesday,2,February,Night,False,False,5,32,True,1,False,True,False,0.59,Positive,1,2.52,0,0,1,0.0,Single Query,4.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
03afb8ba-2f97-4173-890f-908916469304,20d5d792-dad2-482d-86ac-f48fe01ada2a,20d5d792-dad2-482d-86ac-f48fe01ada2a_session_3,2024-02-20,2024-02-20,Code,Student,v2,Mobile,India,True,Regular User,3.7,1.3,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,4,18,False,0,True,False,False,0.93,Positive,1,2.14,1,0,1,0.0,Single Query,3.7,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
aabafd48-5068-4827-a2e3-014195b4efb8,9d4fe43a-57be-4823-9e8f-0035a34982d3,9d4fe43a-57be-4823-9e8f-0035a34982d3_session_2,2024-02-20,2024-02-20,Education,Student,v1,Web,India,False,Regular User,3.4,3.14,Success,1,0,0,0,0,1,Tuesday,2,February,Night,False,False,5,32,True,1,False,True,False,-0.15,Negative,0,2.04,0,0,1,0.0,Single Query,3.4,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e7c6e210-3d80-44fa-b962-496249b44729,e1b09236-180f-4322-b1cc-cf117aab853d,e1b09236-180f-4322-b1cc-cf117aab853d_session_1,2024-02-20,2024-02-20,Casual,Analyst,v1,Web,United Kingdom,False,Regular User,4.6,2.5,Success,1,0,1,1,0,1,Tuesday,2,February,Night,False,False,4,14,False,0,False,False,False,0.21,Positive,1,2.5,0,0,1,0.0,Single Query,4.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
4e9cb326-2ac7-40d0-b9e5-007db84b2f81,69b6810c-99ad-4760-84b4-56d7afb24894,69b6810c-99ad-4760-84b4-56d7afb24894_session_1,2024-02-20,2024-02-20,Marketing,Analyst,v1,Web,India,False,Regular User,3.0,3.04,RateLimitError,0,1,0,0,0,1,Tuesday,2,February,Night,False,False,7,35,False,0,False,False,True,-0.67,Negative,0,1.31,0,0,1,0.0,Single Query,3.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
f9e01e56-f22f-44f2-abcf-fd3cef82540e,fd59e232-51fe-44bc-9ed2-8d371141ffb9,fd59e232-51fe-44bc-9ed2-8d371141ffb9_session_3,2024-02-20,2024-02-20,Code,Student,v2,Tablet,Canada,True,Regular User,3.5,1.74,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,8,43,False,0,True,False,True,-0.35,Negative,0,2.12,1,0,1,0.0,Single Query,3.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2fc9405e-a663-4d26-8a37-c72ab64478fc,d6dffc77-8ed8-4b66-addc-9b6c1090dad5,d6dffc77-8ed8-4b66-addc-9b6c1090dad5_session_3,2024-02-20,2024-02-20,Code,Student,v1,Web,Australia,False,Regular User,3.2,1.99,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,8,43,False,0,True,False,True,-0.42,Negative,0,2.0,0,0,1,0.0,Single Query,3.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7ab6621b-1deb-4bec-9421-da1bfb1de422,bf2b1a00-fd78-4092-ab64-ecca7670ca54,bf2b1a00-fd78-4092-ab64-ecca7670ca54_session_2,2024-02-20,2024-02-20,Code,Developer,v1,Tablet,Canada,False,Regular User,3.3,2.08,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,4,18,False,0,True,False,False,-0.11,Negative,0,1.98,0,0,1,0.0,Single Query,3.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
a9e82f0b-d551-4649-8ea4-13a59b897f40,6060eadb-1979-4714-a03c-c8cca234abf2,6060eadb-1979-4714-a03c-c8cca234abf2_session_3,2024-02-20,2024-02-20,Casual,Student,v1,Mobile,United States,False,Regular User,3.2,1.34,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,5,24,True,1,False,False,False,-0.59,Negative,0,1.96,0,0,1,0.0,Single Query,3.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
00e37bf8-9628-4e89-b229-d4e2653f085e,cbd5a5ac-9317-48a4-9444-886e08c31e2c,cbd5a5ac-9317-48a4-9444-886e08c31e2c_session_1,2024-02-20,2024-02-20,Code,Marketer,v2,Web,Germany,False,Regular User,3.5,2.14,Timeout,0,1,0,1,0,1,Tuesday,2,February,Night,False,False,4,19,False,0,False,True,False,-0.8,Negative,0,1.46,0,0,1,0.0,Single Query,3.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
c44a3b7f-dc46-40df-82bf-86f6b0f3ef64,07247a3b-b8d6-4406-b101-f20819743806,07247a3b-b8d6-4406-b101-f20819743806_session_3,2024-02-20,2024-02-20,Education,Analyst,v2,Web,Germany,False,Regular User,2.5,2.77,Success,1,0,0,1,0,1,Tuesday,2,February,Night,False,False,5,32,True,1,False,True,False,-0.73,Negative,0,1.68,0,0,1,0.0,Single Query,2.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e8eb84f4-b641-4500-bb3c-788f6aecf319,3f81232b-d0d1-45a3-8b58-51a3bea4d93a,3f81232b-d0d1-45a3-8b58-51a3bea4d93a_session_3,2024-02-20,2024-02-20,Casual,Marketer,v1,Mobile,Germany,False,Power User,4.0,3.06,Success,1,0,1,0,0,1,Tuesday,2,February,Night,False,False,5,24,True,1,False,False,False,-0.93,Negative,0,2.28,0,1,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
